gRNA,Gene,Plasmid,Rep1,Rep2,Rep3
sgPCDHA1_2,PCDHA1,640,1296,649,630
sgPCDHA1_3,PCDHA1,3683,4228,3114,2668
sgPCDHA1_4,PCDHA1,3547,2238,2446,2801
sgPCDHA1_5,PCDHA1,175,142,165,117
sgPCDHA1_6,PCDHA1,406,527,337,399
sgPCDHA1_7,PCDHA1,340,145,256,164
sgPCDHA1_8,PCDHA1,343,597,414,384
sgPCDHA1_9,PCDHA1,203,176,156,305
sgPCDHA1_10,PCDHA1,221,193,408,310
sgPCDHA10_1,PCDHA10,240,186,197,100
sgPCDHA10_2,PCDHA10,3683,4228,3114,2668
sgPCDHA10_3,PCDHA10,3547,2238,2446,2801
sgPCDHA10_4,PCDHA10,269,189,218,350
sgPCDHA10_5,PCDHA10,839,1134,655,1186
sgPCDHA10_6,PCDHA10,1199,1962,1127,1561
sgPCDHA10_7,PCDHA10,1396,1576,1357,1739
sgPCDHA10_8,PCDHA10,332,418,504,479
sgPCDHA10_9,PCDHA10,197,610,280,398
sgPCDHA10_10,PCDHA10,570,817,824,781
sgPCDHA2_1,PCDHA2,524,371,579,516
sgPCDHA2_2,PCDHA2,319,564,176,127
sgPCDHA2_3,PCDHA2,192,269,313,147
sgPCDHA2_4,PCDHA2,330,6,41,18
sgPCDHA2_5,PCDHA2,271,184,208,496
sgPCDHA2_6,PCDHA2,3683,4228,3114,2668
sgPCDHA2_7,PCDHA2,3547,2238,2446,2801
sgPCDHA2_8,PCDHA2,318,283,165,314
sgPCDHA2_9,PCDHA2,423,228,371,263
sgPCDHA2_10,PCDHA2,891,1269,802,1103
sgPCDHA3_1,PCDHA3,937,580,851,457
sgPCDHA3_2,PCDHA3,498,140,334,243
sgPCDHA3_3,PCDHA3,193,284,153,138
sgPCDHA3_4,PCDHA3,278,189,207,100
sgPCDHA3_5,PCDHA3,355,432,558,417
sgPCDHA3_6,PCDHA3,3683,4228,3114,2668
sgPCDHA3_7,PCDHA3,3547,2238,2446,2801
sgPCDHA3_8,PCDHA3,599,897,494,874
sgPCDHA3_9,PCDHA3,865,1222,873,931
sgPCDHA3_10,PCDHA3,676,372,137,170
sgPCDHA4_1,PCDHA4,848,695,703,615
sgPCDHA4_2,PCDHA4,339,537,453,385
sgPCDHA4_3,PCDHA4,343,227,425,465
sgPCDHA4_4,PCDHA4,627,798,513,425
sgPCDHA4_5,PCDHA4,522,350,428,81
sgPCDHA4_6,PCDHA4,755,1138,683,554
sgPCDHA4_7,PCDHA4,3683,4228,3114,2668
sgPCDHA4_8,PCDHA4,3547,2238,2446,2801
sgPCDHA4_9,PCDHA4,352,14,64,93
sgPCDHA4_10,PCDHA4,263,207,101,39
sgPCDHA6_1,PCDHA6,636,403,464,643
sgPCDHA6_2,PCDHA6,3683,4228,3114,2668
sgPCDHA6_3,PCDHA6,3547,2238,2446,2801
sgPCDHA6_4,PCDHA6,320,593,464,316
sgPCDHA6_5,PCDHA6,795,1270,1112,1379
sgPCDHA6_6,PCDHA6,583,689,604,567
sgPCDHA6_7,PCDHA6,1199,1962,1127,1561
sgPCDHA6_8,PCDHA6,1396,1576,1357,1739
sgPCDHA6_9,PCDHA6,286,782,468,737
sgPCDHA6_10,PCDHA6,238,473,239,425
sgPCDHA8_1,PCDHA8,1033,1336,1440,1634
sgPCDHA8_2,PCDHA8,366,590,263,714
sgPCDHA8_3,PCDHA8,3683,4228,3114,2668
sgPCDHA8_4,PCDHA8,3547,2238,2446,2801
sgPCDHA8_5,PCDHA8,645,553,425,490
sgPCDHA8_6,PCDHA8,807,686,628,885
sgPCDHA8_7,PCDHA8,185,295,222,150
sgPCDHA8_8,PCDHA8,1199,1962,1127,1561
sgPCDHA8_9,PCDHA8,1396,1576,1357,1739
sgPCDHA8_10,PCDHA8,315,254,325,173
sgPCDHA9_1,PCDHA9,923,945,784,826
sgPCDHA9_2,PCDHA9,242,113,325,422
sgPCDHA9_3,PCDHA9,398,146,59,74
sgPCDHA9_4,PCDHA9,625,488,562,399
sgPCDHA9_5,PCDHA9,437,397,265,737
sgPCDHA9_6,PCDHA9,3683,4228,3114,2668
sgPCDHA9_7,PCDHA9,3547,2238,2446,2801
sgPCDHA9_8,PCDHA9,258,252,274,147
sgPCDHA9_9,PCDHA9,769,1017,682,981
sgPCDHA9_10,PCDHA9,783,1304,733,645
sgPCDHB10_1,PCDHB10,393,247,199,86
sgPCDHB10_2,PCDHB10,593,1021,571,481
sgPCDHB10_3,PCDHB10,392,236,32,52
sgPCDHB10_4,PCDHB10,560,415,446,448
sgPCDHB10_5,PCDHB10,312,656,158,338
sgPCDHB10_6,PCDHB10,261,420,192,364
sgPCDHB10_7,PCDHB10,281,65,103,213
sgPCDHB10_8,PCDHB10,462,469,395,513
sgPCDHB10_9,PCDHB10,159,0,109,21
sgPCDHB10_10,PCDHB10,380,564,650,1187
sgPCDHB15_1,PCDHB15,236,264,253,254
sgPCDHB15_2,PCDHB15,635,519,513,225
sgPCDHB15_3,PCDHB15,117,10,50,17
sgPCDHB15_4,PCDHB15,576,261,553,609
sgPCDHB15_5,PCDHB15,537,649,501,404
sgPCDHB15_6,PCDHB15,86,154,117,35
sgPCDHB15_7,PCDHB15,895,1199,980,1274
sgPCDHB15_8,PCDHB15,177,212,164,116
sgPCDHB15_9,PCDHB15,295,537,495,315
sgPCDHB15_10,PCDHB15,170,59,116,268
sgPCDHB6_1,PCDHB6,548,359,608,400
sgPCDHB6_2,PCDHB6,196,224,227,65
sgPCDHB6_3,PCDHB6,808,886,774,1095
sgPCDHB6_4,PCDHB6,803,819,574,383
sgPCDHB6_5,PCDHB6,180,106,99,149
sgPCDHB6_6,PCDHB6,329,536,238,651
sgPCDHB6_7,PCDHB6,378,597,470,261
sgPCDHB6_8,PCDHB6,137,365,99,112
sgPCDHB6_9,PCDHB6,91,288,137,8
sgPCDHB6_10,PCDHB6,522,1032,451,609
sgPCDHB8_1,PCDHB8,628,865,582,604
sgPCDHB8_2,PCDHB8,466,901,481,1001
sgPCDHB8_3,PCDHB8,471,0,0,2
sgPCDHB8_4,PCDHB8,465,489,358,394
sgPCDHB8_5,PCDHB8,562,1085,740,525
sgPCDHB8_6,PCDHB8,802,1229,887,1214
sgPCDHB8_7,PCDHB8,260,207,202,251
sgPCDHB8_8,PCDHB8,232,514,331,242
sgPCDHB8_9,PCDHB8,498,141,345,288
sgPCDHB8_10,PCDHB8,98,50,95,289
sgPCDHGA11_1,PCDHGA11,272,513,511,269
sgPCDHGA11_2,PCDHGA11,607,666,353,434
sgPCDHGA11_3,PCDHGA11,367,451,431,950
sgPCDHGA11_4,PCDHGA11,282,204,366,353
sgPCDHGA11_5,PCDHGA11,537,499,398,396
sgPCDHGA11_6,PCDHGA11,403,338,226,439
sgPCDHGA11_7,PCDHGA11,248,343,257,335
sgPCDHGA11_8,PCDHGA11,376,328,287,497
sgPCDHGA11_9,PCDHGA11,421,154,69,143
sgPCDHGA11_10,PCDHGA11,816,1337,860,1032
sgPCDHGA2_1,PCDHGA2,291,643,612,326
sgPCDHGA2_2,PCDHGA2,573,793,614,778
sgPCDHGA2_3,PCDHGA2,395,478,281,383
sgPCDHGA2_4,PCDHGA2,534,722,582,699
sgPCDHGA2_5,PCDHGA2,356,114,109,155
sgPCDHGA2_6,PCDHGA2,653,1145,833,1283
sgPCDHGA2_7,PCDHGA2,399,481,187,104
sgPCDHGA2_8,PCDHGA2,453,472,320,682
sgPCDHGA2_9,PCDHGA2,643,444,390,650
sgPCDHGA2_10,PCDHGA2,413,581,367,657
sgPCDHGA3_1,PCDHGA3,529,583,609,568
sgPCDHGA3_2,PCDHGA3,359,622,331,423
sgPCDHGA3_3,PCDHGA3,1031,1604,814,1672
sgPCDHGA3_4,PCDHGA3,388,873,287,1050
sgPCDHGA3_5,PCDHGA3,125,66,72,123
sgPCDHGA3_6,PCDHGA3,501,454,339,614
sgPCDHGA3_7,PCDHGA3,488,779,781,856
sgPCDHGA3_8,PCDHGA3,301,523,362,345
sgPCDHGA3_9,PCDHGA3,291,452,349,462
sgPCDHGA3_10,PCDHGA3,284,219,92,268
sgPCDHGA5_1,PCDHGA5,875,1767,1040,785
sgPCDHGA5_2,PCDHGA5,233,246,234,547
sgPCDHGA5_3,PCDHGA5,332,359,334,78
sgPCDHGA5_4,PCDHGA5,323,206,475,410
sgPCDHGA5_5,PCDHGA5,704,222,209,81
sgPCDHGA5_6,PCDHGA5,405,164,437,287
sgPCDHGA5_7,PCDHGA5,330,25,78,49
sgPCDHGA5_8,PCDHGA5,189,256,283,263
sgPCDHGA5_9,PCDHGA5,318,383,482,371
sgPCDHGA5_10,PCDHGA5,81,40,57,235
sgPCDHGB3_1,PCDHGB3,234,81,46,61
sgPCDHGB3_2,PCDHGB3,488,484,586,634
sgPCDHGB3_3,PCDHGB3,561,522,761,947
sgPCDHGB3_4,PCDHGB3,278,204,522,437
sgPCDHGB3_5,PCDHGB3,199,106,364,165
sgPCDHGB3_6,PCDHGB3,414,624,704,691
sgPCDHGB3_7,PCDHGB3,549,615,622,535
sgPCDHGB3_8,PCDHGB3,176,9,0,0
sgPCDHGB3_9,PCDHGB3,821,1219,682,1296
sgPCDHGB3_10,PCDHGB3,963,973,924,1121
sgPCDHGB6_1,PCDHGB6,691,978,797,635
sgPCDHGB6_2,PCDHGB6,266,418,433,393
sgPCDHGB6_3,PCDHGB6,593,336,382,869
sgPCDHGB6_4,PCDHGB6,329,482,269,671
sgPCDHGB6_5,PCDHGB6,365,486,446,560
sgPCDHGB6_6,PCDHGB6,668,166,196,252
sgPCDHGB6_7,PCDHGB6,954,1206,1088,1269
sgPCDHGB6_8,PCDHGB6,313,528,313,400
sgPCDHGB6_9,PCDHGB6,368,1107,348,427
sgPCDHGB6_10,PCDHGB6,749,424,457,318
sgPCDHGC3_1,PCDHGC3,243,336,189,279
sgPCDHGC3_2,PCDHGC3,271,424,206,381
sgPCDHGC3_3,PCDHGC3,261,357,483,274
sgPCDHGC3_4,PCDHGC3,420,299,307,379
sgPCDHGC3_5,PCDHGC3,779,985,1224,1677
sgPCDHGC3_6,PCDHGC3,339,375,213,349
sgPCDHGC3_7,PCDHGC3,404,724,564,533
sgPCDHGC3_8,PCDHGC3,299,250,244,588
sgPCDHGC3_9,PCDHGC3,406,717,364,432
sgPCDHGC3_10,PCDHGC3,696,316,262,191
sgPCED1B_1,PCED1B,404,579,410,562
sgPCED1B_2,PCED1B,254,187,302,98
sgPCED1B_3,PCED1B,660,360,235,324
sgPCED1B_4,PCED1B,634,46,228,242
sgPCED1B_5,PCED1B,306,180,144,162
sgPCED1B_6,PCED1B,872,1163,972,1052
sgPCED1B_7,PCED1B,588,417,349,207
sgPCED1B_8,PCED1B,308,34,40,64
sgPCED1B_9,PCED1B,438,693,468,617
sgPCED1B_10,PCED1B,609,925,557,420
sgPCF11_1,PCF11,480,0,1,0
sgPCF11_2,PCF11,563,0,0,0
sgPCF11_3,PCF11,225,133,126,459
sgPCF11_4,PCF11,356,397,248,293
sgPCF11_5,PCF11,291,269,122,229
sgPCF11_6,PCF11,525,1003,457,668
sgPCF11_7,PCF11,375,80,109,266
sgPCF11_8,PCF11,521,260,200,171
sgPCF11_9,PCF11,381,477,252,288
sgPCF11_10,PCF11,482,360,209,188
sgPCGF1_1,PCGF1,354,375,222,148
sgPCGF1_2,PCGF1,520,515,320,418
sgPCGF1_3,PCGF1,522,1112,850,723
sgPCGF1_4,PCGF1,162,469,211,251
sgPCGF1_5,PCGF1,253,419,337,369
sgPCGF1_6,PCGF1,314,428,451,439
sgPCGF1_7,PCGF1,896,1292,1111,1484
sgPCGF1_8,PCGF1,459,432,499,900
sgPCGF1_9,PCGF1,290,145,625,557
sgPCGF1_10,PCGF1,378,493,493,606
sgPCGF2_1,PCGF2,533,371,302,768
sgPCGF2_2,PCGF2,526,752,749,374
sgPCGF2_3,PCGF2,327,242,238,91
sgPCGF2_4,PCGF2,356,325,264,433
sgPCGF2_5,PCGF2,670,967,475,820
sgPCGF2_6,PCGF2,361,454,522,358
sgPCGF2_7,PCGF2,319,372,268,152
sgPCGF2_8,PCGF2,376,356,440,454
sgPCGF2_9,PCGF2,871,919,875,737
sgPCGF2_10,PCGF2,879,679,691,1059
sgPCID2_1,PCID2,50,1,43,2
sgPCID2_2,PCID2,688,2,0,1
sgPCID2_3,PCID2,325,7,7,2
sgPCID2_4,PCID2,393,25,83,24
sgPCID2_5,PCID2,319,99,26,82
sgPCID2_6,PCID2,288,15,54,68
sgPCID2_7,PCID2,656,113,97,236
sgPCID2_8,PCID2,301,60,1,15
sgPCID2_9,PCID2,355,300,147,574
sgPCID2_10,PCID2,744,575,337,670
sgPCIF1_1,PCIF1,587,1086,784,802
sgPCIF1_2,PCIF1,172,208,146,220
sgPCIF1_3,PCIF1,903,873,732,619
sgPCIF1_4,PCIF1,380,617,584,1063
sgPCIF1_5,PCIF1,614,517,697,930
sgPCIF1_6,PCIF1,205,164,170,122
sgPCIF1_7,PCIF1,1,0,20,0
sgPCIF1_8,PCIF1,627,635,658,698
sgPCIF1_9,PCIF1,324,402,376,398
sgPCIF1_10,PCIF1,745,873,819,1129
sgPCK1_1,PCK1,484,333,73,13
sgPCK1_2,PCK1,434,828,447,688
sgPCK1_3,PCK1,336,703,555,770
sgPCK1_4,PCK1,253,194,68,70
sgPCK1_5,PCK1,246,349,395,397
sgPCK1_6,PCK1,220,106,237,234
sgPCK1_7,PCK1,632,717,626,600
sgPCK1_8,PCK1,634,1000,673,1103
sgPCK1_9,PCK1,727,1284,1081,1232
sgPCK1_10,PCK1,221,100,33,10
sgPCK2_1,PCK2,224,65,0,1
sgPCK2_2,PCK2,252,206,464,181
sgPCK2_3,PCK2,279,234,190,229
sgPCK2_4,PCK2,252,77,247,440
sgPCK2_5,PCK2,712,838,784,1178
sgPCK2_6,PCK2,797,654,904,930
sgPCK2_7,PCK2,388,228,343,221
sgPCK2_8,PCK2,485,416,442,456
sgPCK2_9,PCK2,435,574,806,532
sgPCK2_10,PCK2,529,96,265,251
sgPCLO_1,PCLO,215,462,366,37
sgPCLO_2,PCLO,271,180,337,340
sgPCLO_3,PCLO,158,175,110,308
sgPCLO_4,PCLO,337,0,51,0
sgPCLO_5,PCLO,229,410,177,177
sgPCLO_6,PCLO,167,307,142,153
sgPCLO_7,PCLO,309,93,291,312
sgPCLO_8,PCLO,828,432,121,115
sgPCLO_9,PCLO,776,1126,577,1178
sgPCLO_10,PCLO,547,479,701,1072
sgPCMT1_1,PCMT1,566,912,579,729
sgPCMT1_2,PCMT1,342,301,190,537
sgPCMT1_3,PCMT1,402,715,556,349
sgPCMT1_4,PCMT1,583,79,86,284
sgPCMT1_5,PCMT1,269,306,443,617
sgPCMT1_6,PCMT1,180,151,189,225
sgPCMT1_7,PCMT1,651,1196,568,1221
sgPCMT1_8,PCMT1,428,334,653,450
sgPCMT1_9,PCMT1,16,2,5,0
sgPCMT1_10,PCMT1,178,358,148,688
sgPCMTD1_1,PCMTD1,476,542,704,550
sgPCMTD1_2,PCMTD1,482,666,551,276
sgPCMTD1_3,PCMTD1,620,500,326,324
sgPCMTD1_4,PCMTD1,146,41,131,287
sgPCMTD1_5,PCMTD1,171,249,171,249
sgPCMTD1_6,PCMTD1,500,523,135,279
sgPCMTD1_7,PCMTD1,255,262,103,473
sgPCMTD1_8,PCMTD1,226,75,177,241
sgPCMTD1_9,PCMTD1,645,774,864,1026
sgPCMTD1_10,PCMTD1,201,57,283,81
sgPCNP_1,PCNP,587,669,486,616
sgPCNP_2,PCNP,263,241,145,222
sgPCNP_3,PCNP,634,801,810,455
sgPCNP_4,PCNP,329,272,329,521
sgPCNP_5,PCNP,506,298,355,254
sgPCNP_6,PCNP,296,46,303,216
sgPCNP_7,PCNP,286,304,116,213
sgPCNP_8,PCNP,443,386,133,350
sgPCNP_9,PCNP,757,1081,283,799
sgPCNP_10,PCNP,475,99,238,355
sgPCNX_1,PCNX,859,938,894,1063
sgPCNX_2,PCNX,321,321,262,317
sgPCNX_3,PCNX,400,389,447,161
sgPCNX_4,PCNX,422,657,731,823
sgPCNX_5,PCNX,375,718,375,725
sgPCNX_6,PCNX,284,443,559,639
sgPCNX_7,PCNX,560,537,421,650
sgPCNX_8,PCNX,421,1161,438,707
sgPCNX_9,PCNX,771,678,862,758
sgPCNX_10,PCNX,120,27,47,126
sgPCNXL3_1,PCNXL3,511,436,426,146
sgPCNXL3_2,PCNXL3,468,628,309,357
sgPCNXL3_3,PCNXL3,821,586,173,439
sgPCNXL3_4,PCNXL3,605,43,15,55
sgPCNXL3_5,PCNXL3,383,223,301,332
sgPCNXL3_6,PCNXL3,195,129,321,97
sgPCNXL3_7,PCNXL3,720,786,427,671
sgPCNXL3_8,PCNXL3,454,186,326,783
sgPCNXL3_9,PCNXL3,751,263,376,302
sgPCNXL3_10,PCNXL3,186,116,120,157
sgPCOLCE_1,PCOLCE,694,0,25,8
sgPCOLCE_2,PCOLCE,624,75,157,63
sgPCOLCE_3,PCOLCE,342,313,196,509
sgPCOLCE_4,PCOLCE,370,332,361,246
sgPCOLCE_5,PCOLCE,561,358,464,716
sgPCOLCE_6,PCOLCE,593,897,674,1109
sgPCOLCE_7,PCOLCE,682,987,928,1270
sgPCOLCE_8,PCOLCE,244,290,83,82
sgPCOLCE_9,PCOLCE,470,468,394,372
sgPCOLCE_10,PCOLCE,234,199,86,399
sgPCP4L1_1,PCP4L1,455,1138,543,1073
sgPCP4L1_2,PCP4L1,781,1174,1000,1547
sgPCP4L1_3,PCP4L1,356,368,323,725
sgPCP4L1_4,PCP4L1,826,912,969,1123
sgPCP4L1_5,PCP4L1,273,616,485,608
sgPCP4L1_6,PCP4L1,220,306,241,68
sgPCP4L1_7,PCP4L1,323,481,459,890
sgPCP4L1_8,PCP4L1,163,172,76,116
sgPCP4L1_9,PCP4L1,474,501,443,562
sgPCP4L1_10,PCP4L1,245,0,0,5
sgPCSK1N_1,PCSK1N,448,517,324,454
sgPCSK1N_2,PCSK1N,638,574,989,1708
sgPCSK1N_3,PCSK1N,374,245,357,245
sgPCSK1N_4,PCSK1N,307,0,2,6
sgPCSK1N_5,PCSK1N,479,283,591,780
sgPCSK1N_6,PCSK1N,331,373,389,264
sgPCSK1N_7,PCSK1N,311,398,244,126
sgPCSK1N_8,PCSK1N,312,463,251,439
sgPCSK1N_9,PCSK1N,424,506,462,323
sgPCSK1N_10,PCSK1N,206,203,358,333
sgPCSK2_1,PCSK2,366,403,530,614
sgPCSK2_2,PCSK2,215,132,124,480
sgPCSK2_3,PCSK2,194,106,201,168
sgPCSK2_4,PCSK2,215,502,327,689
sgPCSK2_5,PCSK2,397,412,260,429
sgPCSK2_6,PCSK2,379,328,193,281
sgPCSK2_7,PCSK2,549,762,828,756
sgPCSK2_8,PCSK2,670,936,722,1045
sgPCSK2_9,PCSK2,557,1515,700,1262
sgPCSK2_10,PCSK2,772,875,630,1287
sgPCSK5_1,PCSK5,777,898,1198,1033
sgPCSK5_2,PCSK5,395,362,415,500
sgPCSK5_3,PCSK5,501,799,468,487
sgPCSK5_4,PCSK5,161,333,274,302
sgPCSK5_5,PCSK5,303,173,266,479
sgPCSK5_6,PCSK5,675,742,993,592
sgPCSK5_7,PCSK5,432,724,667,502
sgPCSK5_8,PCSK5,249,582,344,296
sgPCSK5_9,PCSK5,244,628,386,271
sgPCSK5_10,PCSK5,339,1036,541,524
sgPCSK9_1,PCSK9,413,18,22,154
sgPCSK9_2,PCSK9,355,397,302,411
sgPCSK9_3,PCSK9,489,131,253,492
sgPCSK9_4,PCSK9,236,349,473,424
sgPCSK9_5,PCSK9,580,487,760,744
sgPCSK9_6,PCSK9,274,222,177,148
sgPCSK9_7,PCSK9,416,319,221,266
sgPCSK9_8,PCSK9,280,16,21,6
sgPCSK9_9,PCSK9,471,608,378,735
sgPCSK9_10,PCSK9,386,195,187,340
sgPCTP_1,PCTP,336,489,341,821
sgPCTP_2,PCTP,587,437,514,571
sgPCTP_3,PCTP,552,931,361,569
sgPCTP_4,PCTP,776,1088,967,1203
sgPCTP_5,PCTP,287,323,218,295
sgPCTP_6,PCTP,609,888,672,758
sgPCTP_7,PCTP,699,547,493,893
sgPCTP_8,PCTP,235,224,123,203
sgPCTP_9,PCTP,273,97,51,128
sgPCTP_10,PCTP,561,230,363,598
sgPCYOX1_1,PCYOX1,874,1622,1055,1381
sgPCYOX1_2,PCYOX1,131,38,178,87
sgPCYOX1_3,PCYOX1,730,1025,301,1221
sgPCYOX1_4,PCYOX1,609,400,396,1167
sgPCYOX1_5,PCYOX1,798,464,865,861
sgPCYOX1_6,PCYOX1,226,275,273,50
sgPCYOX1_7,PCYOX1,185,118,140,194
sgPCYOX1_8,PCYOX1,218,210,218,237
sgPCYOX1_9,PCYOX1,274,290,143,353
sgPCYOX1_10,PCYOX1,593,806,557,699
sgPCYT1A_1,PCYT1A,235,96,54,102
sgPCYT1A_2,PCYT1A,401,4,47,0
sgPCYT1A_3,PCYT1A,155,91,46,12
sgPCYT1A_4,PCYT1A,219,203,101,82
sgPCYT1A_5,PCYT1A,281,197,186,104
sgPCYT1A_6,PCYT1A,611,10,1,62
sgPCYT1A_7,PCYT1A,430,11,0,1
sgPCYT1A_8,PCYT1A,683,96,54,2
sgPCYT1A_9,PCYT1A,268,33,3,0
sgPCYT1A_10,PCYT1A,218,24,155,108
sgPCYT1B_1,PCYT1B,662,1167,855,728
sgPCYT1B_2,PCYT1B,198,37,182,232
sgPCYT1B_3,PCYT1B,458,612,521,1019
sgPCYT1B_4,PCYT1B,481,370,385,467
sgPCYT1B_5,PCYT1B,422,392,316,1088
sgPCYT1B_6,PCYT1B,597,405,578,419
sgPCYT1B_7,PCYT1B,248,158,268,174
sgPCYT1B_8,PCYT1B,446,555,591,459
sgPCYT1B_9,PCYT1B,354,950,269,642
sgPCYT1B_10,PCYT1B,94,200,153,92
sgPCYT2_1,PCYT2,390,42,3,63
sgPCYT2_2,PCYT2,184,10,6,17
sgPCYT2_3,PCYT2,362,109,112,36
sgPCYT2_4,PCYT2,362,139,241,47
sgPCYT2_5,PCYT2,634,349,112,252
sgPCYT2_6,PCYT2,934,188,318,333
sgPCYT2_7,PCYT2,886,147,154,307
sgPCYT2_8,PCYT2,794,470,365,698
sgPCYT2_9,PCYT2,292,103,45,197
sgPCYT2_10,PCYT2,591,640,332,573
sgPDAP1_1,PDAP1,262,149,209,250
sgPDAP1_2,PDAP1,239,254,61,92
sgPDAP1_3,PDAP1,333,218,141,301
sgPDAP1_4,PDAP1,362,323,281,255
sgPDAP1_5,PDAP1,685,596,502,333
sgPDAP1_6,PDAP1,163,213,119,217
sgPDAP1_7,PDAP1,161,164,67,55
sgPDAP1_8,PDAP1,413,510,385,684
sgPDAP1_9,PDAP1,273,99,478,146
sgPDAP1_10,PDAP1,506,534,438,255
sgPDCD1_1,PDCD1,491,0,0,39
sgPDCD1_2,PDCD1,356,121,308,157
sgPDCD1_3,PDCD1,498,229,280,40
sgPDCD1_4,PDCD1,638,609,589,838
sgPDCD1_5,PDCD1,186,173,148,240
sgPDCD1_6,PDCD1,804,683,935,1254
sgPDCD1_7,PDCD1,229,114,376,345
sgPDCD1_8,PDCD1,247,369,442,303
sgPDCD1_9,PDCD1,389,627,690,248
sgPDCD1_10,PDCD1,732,1856,1062,1550
sgPDCD10_1,PDCD10,135,70,12,94
sgPDCD10_2,PDCD10,142,34,46,40
sgPDCD10_3,PDCD10,225,68,106,33
sgPDCD10_4,PDCD10,171,131,116,153
sgPDCD10_5,PDCD10,169,34,163,223
sgPDCD10_6,PDCD10,246,278,483,291
sgPDCD10_7,PDCD10,435,828,298,436
sgPDCD10_8,PDCD10,237,318,152,144
sgPDCD10_9,PDCD10,228,160,142,192
sgPDCD10_10,PDCD10,364,82,178,112
sgPDCD11_1,PDCD11,214,13,240,189
sgPDCD11_2,PDCD11,800,224,239,186
sgPDCD11_3,PDCD11,752,752,634,426
sgPDCD11_4,PDCD11,354,181,102,202
sgPDCD11_5,PDCD11,207,1,1,40
sgPDCD11_6,PDCD11,408,24,6,16
sgPDCD11_7,PDCD11,292,79,106,15
sgPDCD11_8,PDCD11,203,20,1,28
sgPDCD11_9,PDCD11,3,0,0,0
sgPDCD11_10,PDCD11,275,4,26,129
sgPDCD2L_1,PDCD2L,401,478,429,485
sgPDCD2L_2,PDCD2L,992,753,829,564
sgPDCD2L_3,PDCD2L,243,206,307,418
sgPDCD2L_4,PDCD2L,741,324,368,165
sgPDCD2L_5,PDCD2L,321,344,281,259
sgPDCD2L_6,PDCD2L,473,568,366,502
sgPDCD2L_7,PDCD2L,531,215,224,231
sgPDCD2L_8,PDCD2L,587,532,517,440
sgPDCD2L_9,PDCD2L,713,1139,677,466
sgPDCD2L_10,PDCD2L,239,185,143,204
sgPDCD4_1,PDCD4,401,606,317,462
sgPDCD4_2,PDCD4,429,218,115,96
sgPDCD4_3,PDCD4,356,2,61,7
sgPDCD4_4,PDCD4,734,935,1466,1133
sgPDCD4_5,PDCD4,543,384,207,246
sgPDCD4_6,PDCD4,380,262,623,367
sgPDCD4_7,PDCD4,230,173,209,282
sgPDCD4_8,PDCD4,78,77,39,91
sgPDCD4_9,PDCD4,118,231,57,197
sgPDCD4_10,PDCD4,249,255,274,380
sgPDCD5_1,PDCD5,511,600,571,504
sgPDCD5_2,PDCD5,794,846,543,1170
sgPDCD5_3,PDCD5,668,1128,571,1283
sgPDCD5_4,PDCD5,492,185,252,519
sgPDCD5_5,PDCD5,482,458,421,269
sgPDCD5_6,PDCD5,952,713,837,1279
sgPDCD5_7,PDCD5,627,272,388,111
sgPDCD5_8,PDCD5,474,585,669,447
sgPDCD5_9,PDCD5,413,294,513,630
sgPDCD5_10,PDCD5,442,108,279,228
sgPDCD7_1,PDCD7,675,456,368,366
sgPDCD7_2,PDCD7,641,104,55,47
sgPDCD7_3,PDCD7,393,406,94,252
sgPDCD7_4,PDCD7,320,164,51,0
sgPDCD7_5,PDCD7,737,90,103,267
sgPDCD7_6,PDCD7,954,399,265,229
sgPDCD7_7,PDCD7,481,4,56,365
sgPDCD7_8,PDCD7,487,205,241,497
sgPDCD7_9,PDCD7,600,234,309,284
sgPDCD7_10,PDCD7,357,0,11,11
sgPDCL_1,PDCL,761,699,528,629
sgPDCL_2,PDCL,240,288,229,385
sgPDCL_3,PDCL,537,424,434,471
sgPDCL_4,PDCL,379,262,248,326
sgPDCL_5,PDCL,848,260,450,385
sgPDCL_6,PDCL,302,0,0,39
sgPDCL_7,PDCL,567,608,382,967
sgPDCL_8,PDCL,577,558,324,543
sgPDCL_9,PDCL,551,397,423,427
sgPDCL_10,PDCL,184,103,281,128
sgPDCL3_1,PDCL3,773,590,754,828
sgPDCL3_2,PDCL3,713,1137,547,946
sgPDCL3_3,PDCL3,407,331,228,213
sgPDCL3_4,PDCL3,254,214,300,152
sgPDCL3_5,PDCL3,424,95,244,181
sgPDCL3_6,PDCL3,526,714,372,352
sgPDCL3_7,PDCL3,1461,799,422,607
sgPDCL3_8,PDCL3,328,216,166,273
sgPDCL3_9,PDCL3,241,237,107,94
sgPDCL3_10,PDCL3,236,128,67,50
sgPDE10A_1,PDE10A,237,514,232,128
sgPDE10A_2,PDE10A,152,133,239,109
sgPDE10A_3,PDE10A,830,1195,512,1108
sgPDE10A_4,PDE10A,305,558,478,394
sgPDE10A_5,PDE10A,435,509,415,791
sgPDE10A_6,PDE10A,387,372,695,719
sgPDE10A_7,PDE10A,371,360,432,396
sgPDE10A_8,PDE10A,793,1268,747,518
sgPDE10A_9,PDE10A,574,1012,639,800
sgPDE10A_10,PDE10A,71,0,1,42
sgPDE11A_1,PDE11A,330,519,430,383
sgPDE11A_2,PDE11A,624,304,491,330
sgPDE11A_3,PDE11A,205,547,327,151
